x; y
5.154039167421442;6.452609435567742
5.168036818589575;6.108206485771013
5.169206900885363;5.7504727238347355
5.184071279680004;5.38508083577574
5.184201288823981;4.999621820932211
5.197722239797533;4.467949324004916
5.209899762949994;3.98499101824714
5.225024160032589;3.194644038952444
5.238241756336863;2.6523352557435946
5.253279480656807;2.158315212253002
5.256226354586939;1.675640540796067
5.289205340775634;1.3358466483880118
5.315207169570927;1.008887208093032
5.339042179299945;0.6994421858750118
5.383071942726638;0.38673536919731494
5.477848608685478;0.16096246572752199
5.687943385351437;0.11068828590337525
5.854008398590701;0.29405786139737167
5.940464479335047;0.6827077621253664
5.995891711050344;1.1401389808074123
6.0157831100787424;1.6366408244303678
6.0198567299233385;2.236101919258769
6.025663805020954;2.725441996785478
6.037494637122811;3.134513567174057
6.039184755994505;3.709653020705304
6.045251849380073;4.225654722511109
6.047765359496951;4.626997258201759
6.090105004051952;4.9840219343859316
6.13669161397685;5.3718918407866125
6.196149129155417;5.859033752481801
6.224881149974215;6.188333175758722
6.2553899624273575;6.523163467902052
6.288585630522681;6.903942516781696
6.313980749979415;7.213103904698875
6.347999809319923;7.541906967949324
6.38249556885501;7.850926538716083
6.4016935857822;8.04642148057105
6.444249912243828;7.518294412404273
6.46717485796501;7.209133024487095
6.478658999016265;6.7141911695187675
6.481822554853025;6.248463647537109
6.488149666526546;5.787132457218493
6.496123560690435;5.376359081024866
6.507824383648317;4.959700293088778
6.514151495321838;4.5714758438120455
6.524292208552001;4.072492200056727
6.530619320225523;3.663987898269831
6.542710170615334;3.2080457596672027
6.550380710109945;2.6201427625980904
6.5736523468817305;2.198449465822067
6.59631727431496;1.7652689798619647
6.621322366339766;1.2438073177649618
6.635796717702479;0.8758627209983928
6.68273001867798;0.5196180391415335
6.754928429966241;0.24803819608584665
6.898978561492158;0.09735747376382718
7.0987592794026515;0.17996596388389904
7.244542866181589;0.5015363524628912
7.3241084622951815;1.0475323815826794
7.336199312684992;1.5307743216412972
7.341486351206702;2.0186253190885886
7.348246826693478;2.3760754467240237
7.355787357044113;2.823508556301409
7.3597743041260575;3.332277583435757
7.37299190043033;3.758438120450033
7.37299190043033;4.1306372317292235
7.383609313855075;4.521981658315212
7.394486745567772;4.831143046232391
7.447530476310168;5.25971447480382
7.484886437012737;5.629431785950648
7.5332498385719795;6.029427058712301
7.557214857444974;6.390422615108254
7.601244620871668;6.794530585232107
7.636303753363987;7.1790677885979015
7.680810216985262;7.528930698685828
7.715132630995047;7.9416186064101355
7.75591216582233;8.174553275976175
7.773463400259152;7.650184362295547
7.780050530220626;7.22962560272289
7.788024424384515;6.634064479531058
7.804232231000247;6.140682613217359
7.802758794035181;5.706154864328259
7.820786728666583;5.164129715420252
7.831490814853979;4.678051432353219
7.840244763881727;4.218918407866124
7.84366833800644;3.745036399735275
7.873787123027653;3.1779805237780088
7.882671081199378;2.7165075163089725
7.903602553379588;2.1939113170086038
7.906982791122976;1.8224212914815165
7.931554519334527;1.461780277961615
7.96878047089312;1.043136049919637
8.000416029260725;0.662853361066465
8.049689494827803;0.3300794176042356
8.164617578102993;0.11699914909709748
8.368341906714106;0.11699914909709748
8.530940009447331;0.38021178027796165
8.630830368402577;0.8689845892029876
8.664026036497901;1.3726481989221897
8.664156045641878;1.9821783114304623
8.676766932607594;2.48102013803536
8.694144821519114;3.152169802401437
8.70359215264807;3.6848350193816772
8.700601942336611;4.100713812990451
8.716419721520413;4.543466956603952
8.727383825995762;4.876949985818285
8.783244421524314;5.356150137089912
8.826927493900405;5.8114540985156475
8.87680766880604;6.297461473007469
8.928074607914091;6.715467523872554
8.956589946826261;7.073981280136144
8.999189609669214;7.472274747092749
9.014140661226506;7.769452585799376
9.044216109866394;8.023163467902052
9.073468167261098;8.180367779143424
9.083175516678006;7.876666351517444
9.111777528352828;7.414838801172356
9.114204365707055;6.950387633544484
9.117584603450442;6.626406353408339
9.14497319644815;6.218256594497495
9.136565938471007;5.852581072137657
9.152080362985531;5.539023352557436
9.14670665170117;5.01110901011629
9.168548187889215;4.47461473007469
9.171235043531395;4.043419684220479
9.18232915715072;3.5605322870379124
9.191776488279675;2.980074690365888
9.204820739058647;2.2512763543537866
9.231082586141893;1.8751063628628155
9.259164561240807;1.4158315212253003
9.29015007388853;1.0167580599413824
9.320832231866975;0.6313699536730643
9.390647142182333;0.2744870946393117
9.573266653087934;0.10260470832939397
9.816687106993193;0.25122908197031296
9.920174385598454;0.6383899026188901
9.976598354084238;1.18275503450884
9.96784440505649;1.6469934764110807
9.974691553305917;2.149664366077338
9.974604880543266;2.727001985440106
9.98002192820895;3.396378935425924
9.991029369065625;3.8234612839179354
9.990335986964418;4.265505341779333
